%
% index = 1390, name = bbob_f008_i02_d05__bbob_f014_i04_d05
% instance = 1, reference value = 9.402127281707410e-001
% function evaluation | indicator value | target hit
1	2.539372886156948e+003	2.570395782768865e+003
24	9.584459026032408e+002	9.772372209558112e+002
31	4.889734427047247e+001	4.897788193684461e+001
36	1.925652706115038e+001	1.949844599758045e+001
243	1.509545206872023e+001	1.513561248436208e+001
375	1.509545206872023e+001	1.513561248436208e+001
%
% index = 1391, name = bbob_f008_i03_d05__bbob_f014_i05_d05
% instance = 2, reference value = 9.823929140753240e-001
% function evaluation | indicator value | target hit
1	8.858404519426591e+004	8.912509381337460e+004
2	4.039716244350551e+004	4.073802778041131e+004
9	3.142911914149085e+003	3.162277660168380e+003
26	1.015275668277580e+002	1.023292992280754e+002
32	8.185836977919176e+001	8.317637711026708e+001
92	7.337227722483299e+001	7.413102413009177e+001
375	7.337227722483299e+001	7.413102413009177e+001
%
% index = 1392, name = bbob_f008_i07_d05__bbob_f014_i08_d05
% instance = 3, reference value = 9.146877928302281e-001
% function evaluation | indicator value | target hit
1	4.509430438013590e+005	4.570881896148752e+005
2	1.811558570930040e+005	1.819700858609983e+005
5	1.229542663767225e+004	1.230268770812381e+004
21	1.104355765069573e+004	1.122018454301963e+004
32	2.835160183604066e+003	2.884031503126606e+003
36	4.904994262050714e+002	5.011872336272725e+002
131	4.492444305519613e+002	4.570881896148752e+002
323	2.666024149668617e+002	2.691534803926917e+002
375	2.666024149668617e+002	2.691534803926917e+002
%
% index = 1393, name = bbob_f008_i09_d05__bbob_f014_i10_d05
% instance = 4, reference value = 9.796336564083530e-001
% function evaluation | indicator value | target hit
1	1.342569227276312e+005	1.348962882591653e+005
2	8.196618252771217e+004	8.317637711026709e+004
3	1.771169670622583e+004	1.778279410038923e+004
23	1.185681403370529e+004	1.202264434617413e+004
26	1.318155862254399e+003	1.318256738556408e+003
36	2.713093493088856e+001	2.754228703338166e+001
375	2.713093493088856e+001	2.754228703338166e+001
%
% index = 1394, name = bbob_f008_i11_d05__bbob_f014_i12_d05
% instance = 5, reference value = 9.331746977471600e-001
% function evaluation | indicator value | target hit
1	3.668117872767519e+005	3.715352290971728e+005
2	2.738836826527398e+004	2.754228703338169e+004
27	3.541208105906306e+001	3.548133892335755e+001
375	3.541208105906306e+001	3.548133892335755e+001
%
% index = 1395, name = bbob_f008_i13_d05__bbob_f014_i14_d05
% instance = 6, reference value = 9.566844752419620e-001
% function evaluation | indicator value | target hit
1	6.543456239840735e+004	6.606934480075965e+004
4	1.818634943538652e+004	1.819700858609983e+004
7	1.431475737593734e+004	1.445439770745928e+004
16	6.344234109980815e+003	6.456542290346556e+003
26	1.316346595306556e+003	1.318256738556408e+003
36	1.317851140224565e+002	1.318256738556407e+002
46	6.735913635716892e+001	6.760829753919819e+001
61	5.589083756034727e+001	5.623413251903491e+001
364	5.589083756034727e+001	5.623413251903491e+001
%
% index = 1396, name = bbob_f008_i15_d05__bbob_f014_i16_d05
% instance = 7, reference value = 9.783095751577450e-001
% function evaluation | indicator value | target hit
1	1.301309211447123e+005	1.318256738556408e+005
2	6.328529080113777e+004	6.456542290346549e+004
4	6.033869925009981e+003	6.165950018614823e+003
32	2.474027922543422e+003	2.511886431509580e+003
47	2.457171236262024e+002	2.511886431509580e+002
52	2.149389636170920e+002	2.187761623949552e+002
56	1.055506551619755e+002	1.071519305237606e+002
258	9.739547093793976e+001	9.772372209558107e+001
263	4.710085325935279e+001	4.786300923226383e+001
343	3.202937062227140e+001	3.235936569296283e+001
375	3.202937062227140e+001	3.235936569296283e+001
%
% index = 1397, name = bbob_f008_i17_d05__bbob_f014_i18_d05
% instance = 8, reference value = 9.837793302910380e-001
% function evaluation | indicator value | target hit
1	9.145144391538428e+004	9.332543007969904e+004
2	1.754827878417003e+004	1.778279410038923e+004
29	1.410241654129503e+004	1.412537544622756e+004
37	9.635608535063017e+002	9.772372209558112e+002
46	4.271384744700744e+002	4.365158322401661e+002
56	5.958493905294624e+001	6.025595860743578e+001
202	4.111029122104674e+001	4.168693834703355e+001
368	4.111029122104674e+001	4.168693834703355e+001
%
% index = 1398, name = bbob_f008_i19_d05__bbob_f014_i21_d05
% instance = 9, reference value = 9.852904533922010e-001
% function evaluation | indicator value | target hit
1	6.125775107592418e+005	6.165950018614823e+005
2	2.599741438656229e+004	2.630267991895381e+004
10	2.015980888083105e+004	2.041737944669528e+004
34	8.645932550428988e+003	8.709635899560806e+003
39	5.581354330407057e+003	5.623413251903491e+003
41	3.098094125841774e+002	3.162277660168379e+002
125	2.428700934063430e+002	2.454708915685031e+002
149	2.659050563131451e+001	2.691534803926916e+001
366	2.659050563131451e+001	2.691534803926916e+001
%
% index = 1399, name = bbob_f008_i21_d05__bbob_f014_i22_d05
% instance = 10, reference value = 9.880407182396080e-001
% function evaluation | indicator value | target hit
1	2.858134204812270e+006	2.884031503126606e+006
2	2.566289558219603e+006	2.570395782768865e+006
3	9.786022908558461e+005	1.000000000000000e+006
6	3.980607451763526e+005	3.981071705534969e+005
12	1.005069159556024e+005	1.023292992280754e+005
16	7.834026585216224e+003	7.943282347242814e+003
31	4.821510169883741e+002	4.897788193684461e+002
185	1.302550567194748e+002	1.318256738556407e+002
366	1.302550567194748e+002	1.318256738556407e+002
