%
% index = 580, name = bbob_f001_i02_d03__bbob_f008_i04_d03
% instance = 1, reference value = 9.686879515150350e-001
% function evaluation | indicator value | target hit
1	1.556669996028035e+000	1.584893192461114e+000
5	9.558976747224257e-001	9.772372209558107e-001
55	8.383031866815398e-001	8.511380382023764e-001
63	6.933456364371593e-001	7.079457843841379e-001
70	6.369509356591788e-001	6.456542290346555e-001
79	6.102792974980611e-001	6.165950018614822e-001
100	5.362174500780415e-001	5.370317963702527e-001
109	5.085199950236852e-001	5.128613839913648e-001
124	3.198217080358631e-001	3.235936569296283e-001
125	1.076555969527965e-001	1.096478196143185e-001
131	1.012334628930169e-001	1.023292992280754e-001
284	9.873029432281921e-002	1.000000000000000e-001
329	8.667408408561728e-002	8.709635899560805e-002
387	7.606737248429474e-002	7.762471166286916e-002
389	6.258847736737805e-002	6.309573444801933e-002
392	6.023603206263450e-002	6.025595860743578e-002
404	5.491273846720046e-002	5.495408738576246e-002
414	4.133274224962724e-002	4.168693834703355e-002
423	3.997624229856600e-002	4.073802778041128e-002
431	3.954578760859395e-002	3.981071705534973e-002
432	3.742243621217656e-002	3.801893963205612e-002
436	3.700539746596865e-002	3.715352290971726e-002
442	3.454538583715272e-002	3.467368504525317e-002
451	3.293271676363097e-002	3.311311214825911e-002
452	2.282356560014398e-002	2.290867652767774e-002
465	2.047013855961710e-002	2.089296130854040e-002
474	1.999555661020613e-002	2.041737944669530e-002
477	1.912760879936470e-002	1.949844599758046e-002
498	1.874373553649400e-002	1.905460717963247e-002
501	1.811551279513812e-002	1.819700858609984e-002
507	1.471697211891676e-002	1.479108388168207e-002
521	1.441548409147775e-002	1.445439770745927e-002
525	1.175007136501993e-002	1.202264434617413e-002
529	1.153973941739184e-002	1.174897554939530e-002
532	1.140495262223951e-002	1.148153621496883e-002
534	1.102890269935097e-002	1.122018454301964e-002
539	1.081483003507933e-002	1.096478196143185e-002
541	1.055311167605089e-002	1.071519305237607e-002
546	1.023042327252788e-002	1.023292992280754e-002
563	9.910248935963817e-003	1.000000000000000e-002
573	9.743593580589072e-003	9.772372209558112e-003
575	9.174422424333861e-003	9.332543007969915e-003
580	8.416283227920762e-003	8.511380382023768e-003
584	7.958539633963868e-003	8.128305161640995e-003
587	7.830948577048247e-003	7.943282347242814e-003
597	7.647915600455524e-003	7.762471166286920e-003
610	7.421855569980429e-003	7.585775750291836e-003
612	7.253415084800041e-003	7.413102413009177e-003
618	7.218125159142108e-003	7.244359600749898e-003
625	6.404554694225628e-003	6.456542290346556e-003
627	6.225101888208573e-003	6.309573444801930e-003
635	6.127378990266941e-003	6.165950018614822e-003
647	5.837447163193787e-003	5.888436553555890e-003
668	5.638513398484313e-003	5.754399373371567e-003
672	5.357454276335605e-003	5.370317963702527e-003
674	4.795533468832769e-003	4.897788193684461e-003
676	4.709497644656113e-003	4.786300923226385e-003
680	4.616388263925519e-003	4.677351412871981e-003
682	4.495763774523653e-003	4.570881896148752e-003
688	4.379901748631898e-003	4.466835921509631e-003
696	4.349587969896263e-003	4.365158322401661e-003
704	4.259656011549762e-003	4.265795188015926e-003
711	4.111257302970350e-003	4.168693834703355e-003
713	4.052967896112980e-003	4.073802778041126e-003
716	3.965471240540919e-003	3.981071705534973e-003
724	3.858093126009710e-003	3.890451449942805e-003
731	3.710906480302811e-003	3.715352290971724e-003
738	3.582924782123409e-003	3.630780547701014e-003
739	3.507699877830617e-003	3.548133892335753e-003
743	3.465364438868246e-003	3.467368504525317e-003
760	3.386180546218642e-003	3.388441561392024e-003
771	3.286508459283577e-003	3.311311214825911e-003
779	3.194604947451940e-003	3.235936569296281e-003
780	3.160138973893001e-003	3.162277660168379e-003
791	3.076479812030519e-003	3.090295432513592e-003
806	2.995102034358155e-003	3.019951720402016e-003
812	2.929450455482763e-003	2.951209226666387e-003
823	2.883526565684469e-003	2.884031503126606e-003
830	2.776959889174813e-003	2.818382931264455e-003
837	2.753193504664409e-003	2.754228703338166e-003
843	2.617230550420957e-003	2.630267991895381e-003
850	2.567430211603217e-003	2.570395782768865e-003
859	2.487563977292773e-003	2.511886431509579e-003
878	2.442258335135450e-003	2.454708915685031e-003
883	2.386085600713517e-003	2.398832919019490e-003
889	2.268954763891773e-003	2.290867652767772e-003
898	2.237062140604818e-003	2.238721138568340e-003
908	2.129664172844104e-003	2.137962089502233e-003
909	2.063844664910386e-003	2.089296130854039e-003
917	2.031894088655784e-003	2.041737944669530e-003
924	1.952016858391303e-003	1.995262314968879e-003
927	1.948213465189363e-003	1.949844599758046e-003
935	1.899464494815595e-003	1.905460717963246e-003
943	1.849293568499721e-003	1.862087136662868e-003
946	1.802489686871467e-003	1.819700858609983e-003
950	1.734327473285835e-003	1.737800828749376e-003
962	1.694719838026715e-003	1.698243652461744e-003
969	1.655726917478950e-003	1.659586907437561e-003
990	1.612837914623189e-003	1.621810097358930e-003
994	1.576651056309220e-003	1.584893192461114e-003
1003	1.540586532655541e-003	1.548816618912481e-003
1012	1.501044644656724e-003	1.513561248436209e-003
1027	1.477988938658803e-003	1.479108388168207e-003
1031	1.444857891161222e-003	1.445439770745928e-003
1036	1.410467452032660e-003	1.412537544622754e-003
1043	1.378475414520075e-003	1.380384264602885e-003
1055	1.343747819387398e-003	1.348962882591653e-003
1061	1.311995261981336e-003	1.318256738556408e-003
1068	1.283425502040525e-003	1.288249551693134e-003
1080	1.257928692330657e-003	1.258925411794168e-003
1092	1.225151736909624e-003	1.230268770812381e-003
1106	1.201102247279318e-003	1.202264434617413e-003
1127	1.172101704488560e-003	1.174897554939529e-003
1135	1.146587107992980e-003	1.148153621496883e-003
1148	1.116771182366638e-003	1.122018454301963e-003
1171	1.095006102005303e-003	1.096478196143185e-003
1175	1.061826483060524e-003	1.071519305237606e-003
1180	1.043026395557423e-003	1.047128548050900e-003
1192	1.021522012973231e-003	1.023292992280754e-003
1209	9.996582171205581e-004	1.000000000000000e-003
1225	9.772091159176988e-004	9.772372209558111e-004
1240	9.515835423806740e-004	9.549925860214359e-004
1271	9.302559345042427e-004	9.332543007969915e-004
1285	9.113103538324063e-004	9.120108393559096e-004
1297	8.896199314953890e-004	8.912509381337459e-004
1311	8.640246095537041e-004	8.709635899560805e-004
1329	8.483178057429042e-004	8.511380382023768e-004
1377	8.300409016827048e-004	8.317637711026709e-004
1409	8.064488936836423e-004	8.128305161640995e-004
1440	7.942363442335898e-004	7.943282347242813e-004
1459	7.760089418278326e-004	7.762471166286919e-004
1498	7.566742414072403e-004	7.585775750291835e-004
1549	7.305565803162883e-004	7.413102413009177e-004
1559	7.227224642518682e-004	7.244359600749898e-004
1570	6.971959409888262e-004	7.079457843841380e-004
1582	6.878175509928974e-004	6.918309709189362e-004
1614	6.760448507803218e-004	6.760829753919819e-004
1646	6.604027687123759e-004	6.606934480075958e-004
1705	6.454883402216005e-004	6.456542290346556e-004
1742	6.305061418386826e-004	6.309573444801930e-004
1784	6.065954466993873e-004	6.165950018614822e-004
1814	6.001249303816403e-004	6.025595860743575e-004
1846	5.810107618918758e-004	5.888436553555889e-004
1860	5.749676611557231e-004	5.754399373371566e-004
1896	5.622822622639578e-004	5.623413251903491e-004
1956	5.481751530824752e-004	5.495408738576249e-004
2003	5.367049340052610e-004	5.370317963702527e-004
2041	5.248038269324296e-004	5.248074602497728e-004
2070	5.091461914343842e-004	5.128613839913648e-004
2099	5.002602576589244e-004	5.011872336272725e-004
2203	4.897111664973197e-004	4.897788193684461e-004
2260	4.784308190907138e-004	4.786300923226385e-004
2322	4.649146997109943e-004	4.677351412871981e-004
2341	4.515276351757525e-004	4.570881896148752e-004
2351	4.465115939007447e-004	4.466835921509631e-004
2421	4.358485847555382e-004	4.365158322401661e-004
2506	4.262625768582939e-004	4.265795188015926e-004
2550	4.167272452187953e-004	4.168693834703355e-004
2621	4.064852429189747e-004	4.073802778041126e-004
2698	3.973413794610137e-004	3.981071705534974e-004
2757	3.890121185007311e-004	3.890451449942804e-004
2798	3.800567568025270e-004	3.801893963205612e-004
2861	3.714317923393384e-004	3.715352290971724e-004
2963	3.630401356988777e-004	3.630780547701014e-004
3577	3.545470273399465e-004	3.548133892335753e-004
5776	3.467294299348556e-004	3.467368504525317e-004
