%
% index = 860, name = bbob_f008_i02_d03__bbob_f017_i04_d03
% instance = 1, reference value = 9.153476360639320e-001
% function evaluation | indicator value | target hit
1	3.192644765493704e+008	3.235936569296281e+008
2	5.115386303800955e+006	5.128613839913649e+006
4	3.021263557131857e+006	3.090295432513592e+006
7	2.323527534595121e+006	2.344228815319923e+006
8	3.387111251869784e+005	3.388441561392028e+005
23	4.693268882017325e+003	4.786300923226385e+003
180	3.156160363268361e+003	3.162277660168380e+003
225	3.156160363268361e+003	3.162277660168380e+003
%
% index = 861, name = bbob_f008_i03_d03__bbob_f017_i05_d03
% instance = 2, reference value = 9.221576047656950e-001
% function evaluation | indicator value | target hit
1	4.673407451379155e+005	4.677351412871981e+005
4	4.002657730003048e+005	4.073802778041131e+005
5	1.876882010117856e+005	1.905460717963248e+005
8	1.715883328437260e+005	1.737800828749376e+005
10	4.052579798145109e+003	4.073802778041126e+003
47	8.487140001124916e+002	8.511380382023768e+002
48	6.108454529630720e+002	6.165950018614822e+002
225	6.108454529630720e+002	6.165950018614822e+002
%
% index = 862, name = bbob_f008_i07_d03__bbob_f017_i08_d03
% instance = 3, reference value = 9.681993020567000e-001
% function evaluation | indicator value | target hit
1	2.508871386050475e+006	2.511886431509582e+006
3	3.632420806327522e+005	3.715352290971728e+005
9	2.978648868610030e+004	3.019951720402019e+004
27	2.735621725545931e+002	2.754228703338166e+002
225	2.735621725545931e+002	2.754228703338166e+002
%
% index = 863, name = bbob_f008_i09_d03__bbob_f017_i10_d03
% instance = 4, reference value = 9.060914403133240e-001
% function evaluation | indicator value | target hit
1	2.894278123803060e+006	2.951209226666384e+006
3	2.430004793769655e+005	2.454708915685029e+005
7	7.992195986059003e+004	8.128305161640995e+004
22	8.444542886452650e+002	8.511380382023768e+002
225	8.444542886452650e+002	8.511380382023768e+002
%
% index = 864, name = bbob_f008_i11_d03__bbob_f017_i12_d03
% instance = 5, reference value = 9.836892083767280e-001
% function evaluation | indicator value | target hit
1	1.692155388517905e+008	1.698243652461746e+008
2	3.173139606778773e+004	3.235936569296281e+004
3	6.011696581762947e+002	6.025595860743575e+002
18	3.873522391327430e+002	3.890451449942805e+002
41	2.137306790711667e+001	2.137962089502232e+001
198	2.034753118449478e+001	2.041737944669530e+001
225	2.034753118449478e+001	2.041737944669530e+001
%
% index = 865, name = bbob_f008_i13_d03__bbob_f017_i14_d03
% instance = 6, reference value = 9.566192837257730e-001
% function evaluation | indicator value | target hit
1	1.244756157827135e+010	1.258925411794166e+010
2	4.600230313291231e+006	4.677351412871981e+006
4	1.927508439299276e+006	1.949844599758046e+006
5	1.232215241051668e+005	1.258925411794166e+005
7	8.965670608244294e+003	9.120108393559096e+003
14	1.671827993480709e+002	1.698243652461744e+002
225	1.671827993480709e+002	1.698243652461744e+002
%
% index = 866, name = bbob_f008_i15_d03__bbob_f017_i16_d03
% instance = 7, reference value = 9.449616244861130e-001
% function evaluation | indicator value | target hit
1	8.583158286803238e+003	8.709635899560806e+003
18	2.433669589865088e+003	2.454708915685031e+003
27	1.365973707788575e+003	1.380384264602885e+003
225	1.365973707788575e+003	1.380384264602885e+003
%
% index = 867, name = bbob_f008_i17_d03__bbob_f017_i18_d03
% instance = 8, reference value = 9.957089545959390e-001
% function evaluation | indicator value | target hit
1	8.167248240107547e+007	8.317637711026709e+007
2	6.676733661541836e+005	6.760829753919819e+005
13	2.559223151919247e+005	2.570395782768865e+005
18	1.286449480456931e+005	1.288249551693135e+005
23	6.057516686069861e+004	6.165950018614822e+004
62	7.846126428784686e+003	7.943282347242814e+003
225	7.846126428784686e+003	7.943282347242814e+003
%
% index = 868, name = bbob_f008_i19_d03__bbob_f017_i21_d03
% instance = 9, reference value = 9.873574547244089e-001
% function evaluation | indicator value | target hit
1	5.402961802925635e+005	5.495408738576248e+005
2	4.443909447751464e+005	4.466835921509635e+005
7	3.129445537053604e+002	3.162277660168379e+002
225	3.129445537053604e+002	3.162277660168379e+002
%
% index = 869, name = bbob_f008_i21_d03__bbob_f017_i22_d03
% instance = 10, reference value = 9.766660599733360e-001
% function evaluation | indicator value | target hit
1	5.399324173117694e+007	5.495408738576248e+007
2	2.410277157427988e+007	2.454708915685029e+007
5	5.544373975070674e+005	5.623413251903491e+005
13	3.268823739680982e+004	3.311311214825908e+004
32	3.427166853514214e+003	3.467368504525316e+003
225	3.427166853514214e+003	3.467368504525316e+003
