%
% index = 170, name = bbob_f002_i02_d02__bbob_f020_i04_d02
% instance = 1, reference value = 9.692049554635810e-001
% function evaluation | indicator value | target hit
1	3.249947106962541e-001	3.311311214825911e-001
4	2.726709750257819e-001	2.754228703338166e-001
6	2.667632363348595e-001	2.691534803926916e-001
7	2.099840027068769e-001	2.137962089502232e-001
8	1.931511726250188e-001	1.949844599758046e-001
13	1.130043334804480e-001	1.148153621496883e-001
27	1.106915071958230e-001	1.122018454301964e-001
31	1.091593014249087e-001	1.096478196143185e-001
32	8.324590050331870e-002	8.511380382023763e-002
33	5.438137646557106e-002	5.495408738576246e-002
35	5.222824069647658e-002	5.248074602497726e-002
40	5.087708458520113e-002	5.128613839913648e-002
41	4.530710730915610e-002	4.570881896148749e-002
43	4.357972120299214e-002	4.365158322401658e-002
54	3.792812617994290e-002	3.801893963205612e-002
71	3.275880518293561e-002	3.311311214825911e-002
76	3.072269825102536e-002	3.090295432513590e-002
82	2.669326873695721e-002	2.691534803926915e-002
88	2.552593648888779e-002	2.570395782768863e-002
91	2.291853080612571e-002	2.344228815319923e-002
95	2.286900924958513e-002	2.290867652767774e-002
98	1.551372693363951e-002	1.584893192461113e-002
103	1.547979315685510e-002	1.548816618912481e-002
104	1.441973801429686e-002	1.445439770745927e-002
105	1.404584360224082e-002	1.412537544622754e-002
122	1.271671805740249e-002	1.288249551693134e-002
133	1.250840569897915e-002	1.258925411794168e-002
149	1.226369336644184e-002	1.230268770812382e-002
165	1.143659847383172e-002	1.148153621496883e-002
174	8.523281054169551e-003	8.709635899560805e-003
184	8.496867785640294e-003	8.511380382023768e-003
411	7.675470774739845e-003	7.762471166286920e-003
413	6.104233778639445e-003	6.165950018614822e-003
428	6.007710323173154e-003	6.025595860743574e-003
478	5.853267600008927e-003	5.888436553555890e-003
499	5.711437911658179e-003	5.754399373371567e-003
507	5.604592575278677e-003	5.623413251903491e-003
508	5.469253287492037e-003	5.495408738576248e-003
519	4.984155624805031e-003	5.011872336272725e-003
541	4.857187941565977e-003	4.897788193684461e-003
549	4.466973762656368e-003	4.570881896148752e-003
555	4.399364899554947e-003	4.466835921509631e-003
573	4.306146130726440e-003	4.365158322401661e-003
601	3.722194130540313e-003	3.801893963205613e-003
602	3.714000571113374e-003	3.715352290971724e-003
639	3.538280009776962e-003	3.548133892335753e-003
662	3.392072937241752e-003	3.467368504525317e-003
686	3.140055032062383e-003	3.162277660168379e-003
741	3.039247745847407e-003	3.090295432513592e-003
744	2.951090136885659e-003	2.951209226666387e-003
775	2.868076656757701e-003	2.884031503126606e-003
776	2.755468318134891e-003	2.818382931264455e-003
778	2.685258378381183e-003	2.691534803926917e-003
780	2.557741428664162e-003	2.570395782768865e-003
795	2.480032955224476e-003	2.511886431509579e-003
805	2.310407840429574e-003	2.344228815319923e-003
810	2.150903659268622e-003	2.187761623949552e-003
814	2.116771487445157e-003	2.137962089502233e-003
844	2.075220699571889e-003	2.089296130854039e-003
846	1.891861685704099e-003	1.905460717963246e-003
855	1.819274614087152e-003	1.819700858609983e-003
885	1.777311870805765e-003	1.778279410038923e-003
888	1.728468634415004e-003	1.737800828749376e-003
915	1.692120009858411e-003	1.698243652461744e-003
920	1.653939624014611e-003	1.659586907437561e-003
927	1.621437214644583e-003	1.621810097358930e-003
947	1.573693389597120e-003	1.584893192461114e-003
952	1.538532971490536e-003	1.548816618912481e-003
960	1.512081037179591e-003	1.513561248436209e-003
996	1.474630675829647e-003	1.479108388168207e-003
1006	1.442501203251068e-003	1.445439770745928e-003
1009	1.401281528038534e-003	1.412537544622754e-003
1017	1.374997069180761e-003	1.380384264602885e-003
1030	1.332991880514167e-003	1.348962882591653e-003
1036	1.318009739120107e-003	1.318256738556408e-003
1046	1.281115007096267e-003	1.288249551693134e-003
1055	1.227972393078924e-003	1.230268770812381e-003
1077	1.202249140098255e-003	1.202264434617413e-003
1082	1.162085010581571e-003	1.174897554939529e-003
1087	1.144626947067740e-003	1.148153621496883e-003
1099	1.119950482367793e-003	1.122018454301963e-003
1106	1.085281458825249e-003	1.096478196143185e-003
1110	1.071413751605466e-003	1.071519305237606e-003
1121	1.044254183185878e-003	1.047128548050900e-003
1125	9.915619733259495e-004	1.000000000000000e-003
1135	9.550755719557325e-004	9.772372209558111e-004
1136	9.400096498622945e-004	9.549925860214359e-004
1137	9.104494821352560e-004	9.120108393559096e-004
1146	8.825497298555751e-004	8.912509381337459e-004
1156	8.679319333382285e-004	8.709635899560805e-004
1163	8.296296875922593e-004	8.317637711026709e-004
1173	8.100448736680921e-004	8.128305161640995e-004
1179	7.908156096037011e-004	7.943282347242813e-004
1189	7.716909246203718e-004	7.762471166286919e-004
1195	7.571286661200993e-004	7.585775750291835e-004
1206	7.388585185250651e-004	7.413102413009177e-004
1222	7.216256164167545e-004	7.244359600749898e-004
1230	6.978597372900852e-004	7.079457843841380e-004
1234	6.906050951517306e-004	6.918309709189362e-004
1247	6.700618521978674e-004	6.760829753919819e-004
1255	6.561331780557955e-004	6.606934480075958e-004
1266	6.455802948713840e-004	6.456542290346556e-004
1279	6.274831878239073e-004	6.309573444801930e-004
1283	6.141814896211129e-004	6.165950018614822e-004
1296	6.018792625648306e-004	6.025595860743575e-004
1300	5.865863488765388e-004	5.888436553555889e-004
1312	5.734270102617511e-004	5.754399373371566e-004
1326	5.596404061344318e-004	5.623413251903491e-004
1335	5.489019601309098e-004	5.495408738576249e-004
1346	5.322392146459576e-004	5.370317963702527e-004
1351	5.230718138521384e-004	5.248074602497728e-004
1364	5.108674107477951e-004	5.128613839913648e-004
1370	5.008346832867661e-004	5.011872336272725e-004
1387	4.881938292383703e-004	4.897788193684461e-004
1409	4.733283542183164e-004	4.786300923226385e-004
1419	4.676623089098220e-004	4.677351412871981e-004
1437	4.531185262592885e-004	4.570881896148752e-004
1446	4.463762756138356e-004	4.466835921509631e-004
1462	4.361884090938739e-004	4.365158322401661e-004
1471	4.256249125533795e-004	4.265795188015926e-004
1478	4.159435097856878e-004	4.168693834703355e-004
1493	4.063198058303907e-004	4.073802778041126e-004
1509	3.967202060529695e-004	3.981071705534974e-004
1516	3.868621973169839e-004	3.890451449942804e-004
1522	3.799769970479483e-004	3.801893963205612e-004
1539	3.672727613718285e-004	3.715352290971724e-004
1544	3.617532253791245e-004	3.630780547701014e-004
1560	3.540455361247252e-004	3.548133892335753e-004
1573	3.458275047186765e-004	3.467368504525317e-004
1605	3.387655693158909e-004	3.388441561392024e-004
1621	3.309864770022486e-004	3.311311214825911e-004
1654	3.231720306541286e-004	3.235936569296281e-004
1678	3.161445121925288e-004	3.162277660168379e-004
1694	3.090053786862779e-004	3.090295432513592e-004
1712	3.014962501118879e-004	3.019951720402016e-004
1741	2.950749097572203e-004	2.951209226666387e-004
1777	2.882797079031274e-004	2.884031503126606e-004
1802	2.817383787737660e-004	2.818382931264455e-004
1847	2.749089237994440e-004	2.754228703338166e-004
1869	2.680741727001390e-004	2.691534803926917e-004
1904	2.627287904138909e-004	2.630267991895381e-004
1937	2.552285058867732e-004	2.570395782768865e-004
1961	2.499193599522220e-004	2.511886431509580e-004
1993	2.425091154396597e-004	2.454708915685031e-004
2188	2.398199551303382e-004	2.398832919019490e-004
2246	2.343161640342428e-004	2.344228815319923e-004
2326	2.286382377922891e-004	2.290867652767772e-004
2380	2.236164842208677e-004	2.238721138568340e-004
2468	2.186602766455215e-004	2.187761623949552e-004
7033	2.132833382305632e-004	2.137962089502232e-004
7080	2.087668965846667e-004	2.089296130854039e-004
7106	2.040003371548416e-004	2.041737944669530e-004
7139	1.990754342775514e-004	1.995262314968879e-004
7161	1.949098453918330e-004	1.949844599758046e-004
7237	1.903869660921931e-004	1.905460717963246e-004
7279	1.854714966333937e-004	1.862087136662868e-004
7303	1.817446418579394e-004	1.819700858609983e-004
7347	1.778011523710932e-004	1.778279410038923e-004
7379	1.734837262706845e-004	1.737800828749376e-004
7436	1.697495496219004e-004	1.698243652461744e-004
7525	1.657032583449736e-004	1.659586907437562e-004
7552	1.618848777635851e-004	1.621810097358930e-004
7603	1.582833584753418e-004	1.584893192461114e-004
7631	1.548633428920532e-004	1.548816618912481e-004
7711	1.512655948430197e-004	1.513561248436209e-004
7755	1.478024827659130e-004	1.479108388168207e-004
7811	1.445434491592623e-004	1.445439770745928e-004
7905	1.409782078636290e-004	1.412537544622754e-004
7950	1.379830037678831e-004	1.380384264602885e-004
8011	1.347769676226518e-004	1.348962882591653e-004
8069	1.316984450859815e-004	1.318256738556407e-004
8147	1.286576048046273e-004	1.288249551693134e-004
8186	1.248300535960922e-004	1.258925411794167e-004
8218	1.227835620888351e-004	1.230268770812381e-004
8274	1.202226378820281e-004	1.202264434617413e-004
8319	1.174674011201748e-004	1.174897554939529e-004
8413	1.143010566466707e-004	1.148153621496883e-004
8474	1.121762273929017e-004	1.122018454301963e-004
8531	1.096059394467552e-004	1.096478196143185e-004
8553	1.060782986647135e-004	1.071519305237606e-004
8567	1.042389785143039e-004	1.047128548050900e-004
8630	1.018236542218443e-004	1.023292992280754e-004
8726	9.995698879483594e-005	1.000000000000000e-004
8821	9.757049038638943e-005	9.772372209558112e-005
8924	9.546609897437275e-005	9.549925860214369e-005
9033	9.328144582154696e-005	9.332543007969905e-005
9060	9.116581722357076e-005	9.120108393559096e-005
9129	8.911957412538474e-005	8.912509381337459e-005
9249	8.705639516637387e-005	8.709635899560814e-005
9307	8.482949905586068e-005	8.511380382023760e-005
9376	8.183809564632494e-005	8.317637711026709e-005
9402	8.109267772671291e-005	8.128305161640995e-005
9471	7.936475586167724e-005	7.943282347242822e-005
9533	7.759529444040236e-005	7.762471166286911e-005
9594	7.583325183424527e-005	7.585775750291836e-005
9665	7.411126199230456e-005	7.413102413009178e-005
9770	7.239732386510323e-005	7.244359600749906e-005
9837	7.079097023221515e-005	7.079457843841373e-005
9915	6.910453398145666e-005	6.918309709189363e-005
10005	6.757265801937695e-005	6.760829753919819e-005
10066	6.606887294502428e-005	6.606934480075965e-005
10139	6.455918161296648e-005	6.456542290346549e-005
