%
% index = 1860, name = bbob_f002_i02_d05__bbob_f014_i04_d05
% instance = 1, reference value = 9.482175157771841e-01
% function evaluation | indicator value | target hit
1	3.408045622912975e+00	3.467368504525317e+00
3	2.910631866211684e+00	2.951209226666386e+00
4	8.897988959095205e-01	8.912509381337456e-01
104	8.897988959095205e-01	8.912509381337456e-01
%
% index = 1861, name = bbob_f002_i03_d05__bbob_f014_i05_d05
% instance = 2, reference value = 9.797146826629460e-01
% function evaluation | indicator value | target hit
1	1.679250543699587e+02	1.698243652461744e+02
4	7.503200453668805e+01	7.585775750291836e+01
5	3.464208550361102e+01	3.467368504525317e+01
10	1.508083946589020e+01	1.513561248436208e+01
13	3.568773134223886e+00	3.630780547701014e+00
55	8.420578608864326e-01	8.511380382023764e-01
59	6.452683824096147e-01	6.456542290346555e-01
76	4.522788727182143e-01	4.570881896148750e-01
104	4.522788727182143e-01	4.570881896148750e-01
%
% index = 1862, name = bbob_f002_i07_d05__bbob_f014_i08_d05
% instance = 3, reference value = 9.806851183883590e-01
% function evaluation | indicator value | target hit
1	3.035426359012604e+00	3.090295432513591e+00
2	9.253761965318328e-01	9.332543007969910e-01
5	8.483764509997601e-01	8.511380382023764e-01
30	7.783795300627165e-01	7.943282347242815e-01
36	3.150569757255168e-01	3.162277660168379e-01
37	2.893401518029739e-01	2.951209226666385e-01
39	2.391069986230160e-01	2.398832919019490e-01
47	2.062956756213468e-01	2.089296130854039e-01
49	1.891205991279570e-01	1.905460717963247e-01
55	1.795047247643844e-01	1.819700858609984e-01
57	1.743118721394590e-01	1.778279410038923e-01
58	1.705499772218556e-01	1.737800828749375e-01
65	1.218359681099143e-01	1.230268770812381e-01
66	9.654822638189842e-02	9.772372209558107e-02
67	9.414617960879157e-02	9.549925860214359e-02
68	5.318767273689495e-02	5.370317963702527e-02
72	5.161233124031783e-02	5.248074602497726e-02
91	5.007942566116530e-02	5.011872336272722e-02
100	4.476175342479916e-02	4.570881896148749e-02
104	4.473156668070810e-02	4.570881896148749e-02
%
% index = 1863, name = bbob_f002_i09_d05__bbob_f014_i10_d05
% instance = 4, reference value = 9.447648968517630e-01
% function evaluation | indicator value | target hit
1	6.368456253038898e+00	6.456542290346556e+00
2	4.156251845272031e+00	4.168693834703354e+00
11	1.168360882237763e+00	1.174897554939530e+00
55	9.378551603059802e-01	9.549925860214360e-01
67	5.183661150459988e-01	5.248074602497725e-01
77	5.072483022896627e-01	5.128613839913648e-01
82	4.115356804857386e-01	4.168693834703354e-01
86	3.688620241843130e-01	3.715352290971726e-01
87	3.540813224512928e-01	3.548133892335755e-01
89	3.425868937338643e-01	3.467368504525316e-01
93	3.256510304296053e-01	3.311311214825911e-01
104	3.256510304296053e-01	3.311311214825911e-01
%
% index = 1864, name = bbob_f002_i11_d05__bbob_f014_i12_d05
% instance = 5, reference value = 8.674229110314520e-01
% function evaluation | indicator value | target hit
1	1.256988104396134e+00	1.258925411794167e+00
2	6.847247334124169e-01	6.918309709189365e-01
5	6.294513016097874e-01	6.309573444801932e-01
13	4.266948608713848e-01	4.365158322401660e-01
20	3.069060798320005e-01	3.090295432513591e-01
24	2.902598672754662e-01	2.951209226666385e-01
53	2.501262975900501e-01	2.511886431509580e-01
55	2.337851687639668e-01	2.344228815319922e-01
59	2.289564199652395e-01	2.290867652767773e-01
62	2.074161812441998e-01	2.089296130854039e-01
63	1.940026839335661e-01	1.949844599758045e-01
81	1.812756052715512e-01	1.819700858609984e-01
88	1.770615666776348e-01	1.778279410038923e-01
93	1.730394978711489e-01	1.737800828749375e-01
95	1.696534152187141e-01	1.698243652461744e-01
99	1.642723637825456e-01	1.659586907437560e-01
104	1.638813249999694e-01	1.659586907437560e-01
%
% index = 1865, name = bbob_f002_i13_d05__bbob_f014_i14_d05
% instance = 6, reference value = 9.756964627083740e-01
% function evaluation | indicator value | target hit
1	3.188864419141057e+00	3.235936569296283e+00
2	9.985804151203739e-01	1.000000000000000e+00
7	4.069567266820588e-01	4.073802778041127e-01
11	3.555928541949042e-01	3.630780547701014e-01
12	1.889438309072722e-01	1.905460717963247e-01
60	1.727724860831602e-01	1.737800828749375e-01
64	1.097058365118104e-01	1.122018454301964e-01
76	9.810575363759000e-02	1.000000000000000e-01
77	9.661821681421345e-02	9.772372209558107e-02
78	8.945835776907773e-02	9.120108393559097e-02
83	8.703564899819094e-02	8.709635899560805e-02
101	8.328533697410345e-02	8.511380382023763e-02
103	8.162649242385178e-02	8.317637711026708e-02
104	8.162649242385178e-02	8.317637711026708e-02
%
% index = 1866, name = bbob_f002_i15_d05__bbob_f014_i16_d05
% instance = 7, reference value = 9.935509696051670e-01
% function evaluation | indicator value | target hit
1	7.667746418521842e+00	7.762471166286917e+00
8	7.391564924836167e+00	7.413102413009175e+00
10	4.862978839725667e+00	4.897788193684462e+00
23	1.408508541071167e+00	1.412537544622754e+00
62	9.669064977311665e-01	9.772372209558107e-01
66	8.603911950692784e-01	8.709635899560807e-01
70	7.892877528241610e-01	7.943282347242815e-01
74	5.292470795091184e-01	5.370317963702527e-01
78	5.001984539357767e-01	5.011872336272722e-01
79	2.790693878207102e-01	2.818382931264454e-01
83	2.062948280795844e-01	2.089296130854039e-01
85	1.841828601823884e-01	1.862087136662867e-01
87	1.609373449251570e-01	1.621810097358930e-01
92	1.518947936400504e-01	1.548816618912481e-01
93	1.510215652434468e-01	1.513561248436208e-01
94	1.477405158054368e-01	1.479108388168208e-01
98	1.432514054285727e-01	1.445439770745928e-01
104	1.432514054285727e-01	1.445439770745928e-01
%
