%
% index = 300, name = bbob_f008_i02_d02__bbob_f015_i04_d02
% instance = 1, reference value = 9.559842033184670e-001
% function evaluation | indicator value | target hit
1	5.116813887599525e+001	5.128613839913648e+001
3	3.296605747937983e+001	3.311311214825911e+001
4	7.322447125113226e-001	7.413102413009175e-001
7	7.162460498168248e-001	7.244359600749900e-001
8	6.349429222806984e-001	6.456542290346555e-001
31	6.102029375572358e-001	6.165950018614822e-001
33	4.107801828638374e-001	4.168693834703354e-001
37	3.245851834323712e-001	3.311311214825911e-001
49	2.235316572376371e-001	2.238721138568340e-001
78	2.178011960815416e-001	2.187761623949552e-001
96	1.971195813264903e-001	1.995262314968880e-001
116	1.907939025861086e-001	1.949844599758046e-001
117	1.905039313147070e-001	1.905460717963247e-001
133	1.583700071848984e-001	1.584893192461113e-001
180	1.536944783017634e-001	1.548816618912481e-001
182	1.444171908555333e-001	1.445439770745928e-001
185	1.245845227155881e-001	1.258925411794167e-001
188	1.176308297694797e-001	1.202264434617413e-001
223	1.133128224775923e-001	1.148153621496883e-001
280	9.417881201619249e-002	9.549925860214359e-002
306	8.603405922560725e-002	8.709635899560805e-002
354	8.488688587113458e-002	8.511380382023763e-002
367	7.286832501501839e-002	7.413102413009177e-002
390	7.192683031882141e-002	7.244359600749903e-002
403	4.539859054092188e-002	4.570881896148749e-002
594	4.440616132478781e-002	4.466835921509630e-002
662	4.344426173327876e-002	4.365158322401658e-002
730	4.211260835557718e-002	4.265795188015926e-002
743	4.090507140109567e-002	4.168693834703355e-002
755	4.070994988165488e-002	4.073802778041128e-002
792	3.964196196223802e-002	3.981071705534973e-002
859	3.885870386818069e-002	3.890451449942807e-002
944	3.690840383861049e-002	3.715352290971726e-002
1134	3.580509650175334e-002	3.630780547701014e-002
1312	3.471723051593667e-002	3.548133892335755e-002
1320	3.440013603880598e-002	3.467368504525317e-002
1335	3.122995859493416e-002	3.162277660168379e-002
1347	2.887057601818799e-002	2.951209226666385e-002
1377	2.811912795714699e-002	2.818382931264454e-002
1386	2.740927019246242e-002	2.754228703338166e-002
1553	2.678899046801186e-002	2.691534803926915e-002
1637	2.625156916689975e-002	2.630267991895382e-002
2274	1.414759351056960e-002	1.445439770745927e-002
2349	1.363953421930031e-002	1.380384264602885e-002
2438	1.313854878443965e-002	1.318256738556408e-002
2510	1.123947725862684e-002	1.148153621496883e-002
2925	1.121510658634572e-002	1.122018454301964e-002
3406	6.274744060476345e-003	6.309573444801930e-003
3426	6.162612782031673e-003	6.165950018614822e-003
7019	5.903485173243350e-003	6.025595860743574e-003
7065	5.888100615660363e-003	5.888436553555890e-003
7479	5.749638508896093e-003	5.754399373371567e-003
8187	5.622973413184962e-003	5.623413251903491e-003
8543	5.456686549880629e-003	5.495408738576248e-003
8783	5.123006515424744e-003	5.128613839913648e-003
9225	5.010349399056202e-003	5.011872336272725e-003
12043	2.150755766457402e-003	2.187761623949552e-003
12095	2.119506443958308e-003	2.137962089502233e-003
12096	2.065455499354330e-003	2.089296130854039e-003
12167	1.748817785898527e-003	1.778279410038923e-003
12202	1.688563513762120e-003	1.698243652461744e-003
12339	1.631009729092026e-003	1.659586907437561e-003
12365	1.591638242948612e-003	1.621810097358930e-003
