%
% index = 890, name = bbob_f013_i02_d03__bbob_f013_i04_d03
% instance = 1, reference value = 5.340556198217660e-001
% function evaluation | indicator value | target hit
1	4.612948226103744e-001	4.677351412871982e-001
2	4.143057546875054e-001	4.168693834703354e-001
6	3.768618761565939e-001	3.801893963205612e-001
9	3.706768734983830e-001	3.715352290971726e-001
12	3.538608360560664e-001	3.548133892335755e-001
13	3.415763524853245e-001	3.467368504525316e-001
14	2.844272805009500e-001	2.884031503126606e-001
15	2.794855183392717e-001	2.818382931264454e-001
21	2.064181998265292e-001	2.089296130854039e-001
22	1.653736706795661e-001	1.659586907437561e-001
25	1.564915194089198e-001	1.584893192461113e-001
27	1.405524129095581e-001	1.412537544622755e-001
30	1.351105256221904e-001	1.380384264602885e-001
36	1.341371889107985e-001	1.348962882591654e-001
40	1.143478349226953e-001	1.148153621496883e-001
41	1.038512517700849e-001	1.047128548050900e-001
46	1.009524319153968e-001	1.023292992280754e-001
49	9.579270300439424e-002	9.772372209558107e-002
51	9.547696838075825e-002	9.549925860214359e-002
60	9.206370550963366e-002	9.332543007969910e-002
62	9.031957833397331e-002	9.120108393559097e-002
64	8.742215572087236e-002	8.912509381337455e-002
68	8.564575664796659e-002	8.709635899560805e-002
69	8.160502867015468e-002	8.317637711026708e-002
74	8.097985658396661e-002	8.128305161640990e-002
79	7.274553630956010e-002	7.413102413009177e-002
81	7.234027560074807e-002	7.244359600749903e-002
104	6.819432827831179e-002	6.918309709189366e-002
114	6.754471443464033e-002	6.760829753919818e-002
126	6.592584805803275e-002	6.606934480075961e-002
128	6.235248593673171e-002	6.309573444801933e-002
131	5.818342276711291e-002	5.888436553555890e-002
134	5.747319401346634e-002	5.754399373371569e-002
150	5.594199539178119e-002	5.623413251903491e-002
154	5.447348385188139e-002	5.495408738576246e-002
161	5.344602234917489e-002	5.370317963702527e-002
164	4.992482101488932e-002	5.011872336272722e-002
166	4.662209127629780e-002	4.677351412871982e-002
193	4.554438960488488e-002	4.570881896148749e-002
200	4.414194260051613e-002	4.466835921509630e-002
210	4.350437463547302e-002	4.365158322401658e-002
212	4.227115071098775e-002	4.265795188015926e-002
216	4.109795055341803e-002	4.168693834703355e-002
228	4.055562589695627e-002	4.073802778041128e-002
230	3.955481080018247e-002	3.981071705534973e-002
238	3.768568673487727e-002	3.801893963205612e-002
