%
% index = 1309, name = bbob_f006_i21_d05__bbob_f008_i22_d05
% instance = 10, reference value = 9.796043464718670e-001
% function evaluation | indicator value | target hit
1	2.861560996538367e+000	2.884031503126606e+000
7	9.271896152601138e-001	9.332543007969910e-001
8	6.839585307582332e-001	6.918309709189364e-001
9	6.415801425331028e-001	6.456542290346555e-001
12	6.296453688124675e-001	6.309573444801933e-001
14	3.609809574054642e-001	3.630780547701014e-001
15	3.520423092830398e-001	3.548133892335755e-001
17	3.082245475838917e-001	3.090295432513591e-001
19	2.909132836794609e-001	2.951209226666385e-001
23	2.856763223918265e-001	2.884031503126606e-001
24	2.814250321442582e-001	2.818382931264454e-001
30	2.551255088660840e-001	2.570395782768864e-001
33	1.477675615153008e-001	1.479108388168208e-001
34	8.194701397796056e-002	8.317637711026708e-002
35	8.078230661213870e-002	8.128305161640990e-002
41	7.737049202222479e-002	7.762471166286916e-002
46	7.560167561210862e-002	7.585775750291836e-002
56	6.668105699537719e-002	6.760829753919818e-002
59	6.559470193104700e-002	6.606934480075961e-002
62	6.417407427784128e-002	6.456542290346556e-002
63	6.028276812305866e-002	6.165950018614822e-002
66	6.020991297943168e-002	6.025595860743578e-002
75	5.872402315864911e-002	5.888436553555890e-002
76	5.537669470065876e-002	5.623413251903491e-002
82	4.408053326011430e-002	4.466835921509630e-002
104	4.130623884673401e-002	4.168693834703355e-002
105	3.714976163503703e-002	3.715352290971726e-002
132	3.582209600711928e-002	3.630780547701014e-002
137	3.451015630237253e-002	3.467368504525317e-002
147	2.946312772348680e-002	2.951209226666385e-002
150	2.830898908680202e-002	2.884031503126606e-002
153	2.745065397511071e-002	2.754228703338166e-002
182	2.558061140712942e-002	2.570395782768863e-002
190	2.335692522922694e-002	2.344228815319923e-002
194	2.252253699587603e-002	2.290867652767774e-002
206	2.131804613007637e-002	2.137962089502233e-002
223	2.085723034696241e-002	2.089296130854040e-002
240	1.986770725250719e-002	1.995262314968880e-002
258	1.942468080906667e-002	1.949844599758046e-002
265	1.901546160617595e-002	1.905460717963247e-002
271	1.857680517449567e-002	1.862087136662868e-002
284	1.807120812979335e-002	1.819700858609984e-002
285	1.772391817013685e-002	1.778279410038923e-002
286	1.717937776413392e-002	1.737800828749376e-002
304	1.685419138713151e-002	1.698243652461744e-002
311	1.652918102415779e-002	1.659586907437561e-002
319	1.605617603760212e-002	1.621810097358930e-002
323	1.527988954330450e-002	1.548816618912481e-002
328	1.510230775230403e-002	1.513561248436208e-002
334	1.446729793380541e-002	1.479108388168207e-002
335	1.443522162827615e-002	1.445439770745927e-002
345	1.407362399806245e-002	1.412537544622754e-002
367	1.376266763665990e-002	1.380384264602885e-002
368	1.340950289323906e-002	1.348962882591653e-002
372	1.309957064316458e-002	1.318256738556408e-002
377	1.202668594359613e-002	1.230268770812382e-002
378	1.124373990537075e-002	1.148153621496883e-002
380	1.110371854736092e-002	1.122018454301964e-002
382	1.076976246949069e-002	1.096478196143185e-002
383	1.055288156385525e-002	1.071519305237607e-002
384	1.025737138258709e-002	1.047128548050900e-002
388	9.858267054858261e-003	1.000000000000000e-002
394	9.418658773513555e-003	9.549925860214359e-003
397	9.191448143189174e-003	9.332543007969915e-003
401	9.104480551084149e-003	9.120108393559097e-003
407	8.870965513361306e-003	8.912509381337459e-003
408	8.640942613520997e-003	8.709635899560805e-003
411	8.467680436600622e-003	8.511380382023768e-003
413	8.022238799944459e-003	8.128305161640995e-003
418	7.934878347210628e-003	7.943282347242814e-003
442	7.695085720959227e-003	7.762471166286920e-003
